contract,family,freeze_time,max_raw_activity,mean_active_tpo,mean_active_volume,median_raw_activity,positive_tpo_ticks,positive_volume_ticks,profile_id,session_date,source_date,year
NQM9,midnight,2019-05-02T09:30:00-04:00,2.450876399566349939907899658189079728843,27.94017094017094017094017094,521.8974358974358974358974356,1.024371709499184625364562878588083210796,117,117,5b91d349600de0db4a64,2019-05-02,2019-05-02,2019
NQU9,prior_rth,2019-07-01T16:00:00-04:00,2.765679863308508322991754322976477564217,16.14876033057851239669421488,828.0633608815426997245179047,0.913268793627363426003914553644657861806,363,363,5ba0b27b9f655f0b68cd,2019-07-02,2019-07-01,2019
NQM9,opening_hour_rth,2019-03-19T10:30:00-04:00,1.748228152023586745042408809408918716311,11.22340425531914893617021277,879.9787234042553191489361706,1.17016011084732898848683228,94,94,5ba7fa4afcf7f62c2fd0,2019-03-19,2019-03-19,2019
NQH9,opening_hour_rth,2019-01-11T10:30:00-05:00,1.698043485434887870429663940963624927938,11.5,579.6102941176470588235294118,1.004758589563640386178595038,136,136,5bc6c242a1ef2ed7580f,2019-01-11,2019-01-11,2019
NQH9,midnight,2019-02-28T09:30:00-05:00,2.92409326615080093039314195657292910958,20.89440993788819875776397516,305.6645962732919254658385091,0.8274155683948829437398562014548833501513,161,161,5bd6ccb958397daea432,2019-02-28,2019-02-28,2019
NQM9,prior_rth,2019-04-18T16:00:00-04:00,2.469087745168055336309773684468294373032,18.25480769230769230769230769,1397.355769230769230769230769,0.8940608147259845362971523595,208,208,5c1ea564ca0858c9e997,2019-04-22,2019-04-18,2019
NQZ9,prior_rth,2019-10-04T16:00:00-04:00,2.949055718951939938685195548560641763892,16.81198910081743869209809264,771.1634877384196185286103542,0.9677549459459427586954647661463545428977,367,367,5c428e451de0d6610005,2019-10-07,2019-10-04,2019
NQU9,opening_hour_rth,2019-09-05T10:30:00-04:00,2.640408173154817460265555598498787766799,3.945454545454545454545454545,328.2333333333333333333333324,0.838908603465246720312813771,330,330,5ca78c879a9edc432280,2019-09-05,2019-09-05,2019
NQM9,prior_rth,2019-05-22T16:00:00-04:00,2.713109411269441002305301019561525020073,30.75348837209302325581395349,1523.404651162790697674418604,0.9199958113823324248811638413691901324217,215,215,5caec4629ad226e48d14,2019-05-23,2019-05-22,2019
NQZ9,prior_rth,2019-09-30T16:00:00-04:00,2.415751645166289932426303787571450681038,19.48943661971830985915492958,810.5105633802816901408450683,0.9853861891894682104380769235,284,284,5e4e2fdc7beb916d5b9e,2019-10-01,2019-09-30,2019
NQU9,full_overnight,2019-08-13T09:30:00-04:00,2.346157659702033120988963848457511235383,34.66978193146417445482866044,517.9127725856697819314641738,0.8552415721617631316226475150186945932628,321,321,5e7b42b2442cca537357,2019-08-13,2019-08-13,2019
NQU9,prior_rth,2019-07-10T16:00:00-04:00,3.169900064445947742375801645757337663931,21.07749077490774907749077491,1213.490774907749077490774908,0.6751258617347407780529271019305395538945,271,271,5ed60a2b1a5243f9386b,2019-07-11,2019-07-10,2019
NQU9,prior_rth,2019-06-24T16:00:00-04:00,2.153652553281154715912057570534804370807,39.01818181818181818181818182,1754.609090909090909090909092,1.036829638050425405221923474,110,110,5efbeebfd3a73bd66b8d,2019-06-25,2019-06-24,2019
NQH9,full_overnight,2019-01-07T09:30:00-05:00,2.813764238623647010186505533068179992861,28.13440860215053763440860215,299.6102150537634408602150546,0.7889954472221002899088631995,372,372,5f1a3c5fbcfffbcf16cb,2019-01-07,2019-01-07,2019
NQM9,opening_hour_rth,2019-04-23T10:30:00-04:00,2.766932445665680699549178283537014461429,4.237442922374429223744292237,462.4703196347031963470319644,0.8474921228685759213540276650220064037831,219,219,5f2e0f152ce7ff658b34,2019-04-23,2019-04-23,2019
NQZ9,opening_hour_rth,2019-12-11T10:30:00-05:00,2.756979821525048204962495614578342710332,5.738461538461538461538461538,413.6230769230769230769230771,0.9167294929339469241408905755,130,130,5f9adac1dd3a9fd698c2,2019-12-11,2019-12-11,2019
NQM9,opening_hour_rth,2019-04-12T10:30:00-04:00,2.711957991301095739320174842097601428934,13.23188405797101449275362319,1181.420289855072463768115941,0.737703081931221101666990670411432877991,69,69,5f9be2cce9404ef56c24,2019-04-12,2019-04-12,2019
NQU9,full_overnight,2019-09-04T09:30:00-04:00,3.767039814338565634561018371342071331493,16.56790123456790123456790123,288.6913580246913580246913574,0.891366599678039809091262114,486,486,602ca797fb8ba9c65420,2019-09-04,2019-09-04,2019
NQU9,opening_hour_rth,2019-06-20T10:30:00-04:00,2.653346625764815904661316722433305110091,8.303571428571428571428571429,651.4107142857142857142857077,0.6570534350302577985995531515,168,168,603e5c4c338faac7690b,2019-06-20,2019-06-20,2019
NQH9,full_overnight,2019-02-05T09:30:00-05:00,2.678102242250251816771357603995322369845,24.95604395604395604395604396,303.9780219780219780219780218,0.869357836816417943169862681,182,182,606371e3cc0a8c20eeef,2019-02-05,2019-02-05,2019
NQH0,opening_hour_rth,2019-12-20T10:30:00-05:00,2.616558010661512445525789093405745785491,9.150943396226415094339622642,742.9245283018867924528301888,0.881137842181413671097649983,106,106,6091a06acd667873ff23,2019-12-20,2019-12-20,2019
NQM9,prior_rth,2019-04-10T16:00:00-04:00,2.093528058604703768448860297753709958751,23.1656804733727810650887574,1510.43195266272189349112426,0.9580465961628124843013451041684982130939,169,169,60a904bd83c4fcea3b48,2019-04-11,2019-04-10,2019
NQM9,full_overnight,2019-04-03T09:30:00-04:00,4.217646559979323440676754528632456148399,18.89763779527559055118110236,361.3700787401574803149606296,0.5045173417003317643230092675,254,254,60fc38ffee2084065665,2019-04-03,2019-04-03,2019
NQM9,opening_hour_rth,2019-04-04T10:30:00-04:00,3.439521365806690275601816962143096572496,6.316939890710382513661202186,525.4316939890710382513661201,0.8821651229833619130378099054446193511431,183,183,61d8316a248d3d1135bf,2019-04-04,2019-04-04,2019
NQZ9,midnight,2019-10-11T09:30:00-04:00,3.466146911572979868996439630505350715986,17.46078431372549019607843137,292.4771241830065359477124185,0.626614596464466540732079186,306,306,61ec98b3e4a470143a52,2019-10-11,2019-10-11,2019
NQU9,prior_rth,2019-08-16T16:00:00-04:00,3.123533640842936448619141370590223724579,20.15210355987055016181229773,969.5631067961165048543689346,0.7686829547918224081300565425524984551688,309,309,62762c5164acb83c40cd,2019-08-19,2019-08-16,2019
NQZ9,opening_hour_rth,2019-11-22T10:30:00-05:00,2.8336579823212768414227310629339064761,7.072847682119205298013245033,459.9668874172185430463576152,0.9326210524692543457156472510010834638417,151,151,62bf8b6d67758e47db55,2019-11-22,2019-11-22,2019
NQH9,full_overnight,2019-02-06T09:30:00-05:00,2.263180329605732678883257806121122900737,30.78289473684210526315789474,405.9407894736842105263157895,0.786804975844714503965654129,152,152,62e718b49b775c93d301,2019-02-06,2019-02-06,2019
NQH9,midnight,2019-02-20T09:30:00-05:00,2.619553187443628240027287939902795583004,29.73584905660377358490566038,416.6132075471698113207547169,1.03847991557473623852062712,106,106,638a39ec449fe8b83716,2019-02-20,2019-02-20,2019
NQM9,prior_rth,2019-05-03T16:00:00-04:00,2.473989095524104867429024436308836314924,14.48307692307692307692307692,1078.181538461538461538461537,0.9129906764576970370066828292868496106998,325,325,645ffeeaa167ac7091d4,2019-05-06,2019-05-03,2019
NQM9,opening_hour_rth,2019-04-05T10:30:00-04:00,1.904523692035902508805003995610414344972,10.03305785123966942148760331,789.6776859504132231404958679,1.066348240875994911978032551789798469672,121,121,648e5e608c8c5dd59afd,2019-04-05,2019-04-05,2019
NQU9,prior_rth,2019-07-29T16:00:00-04:00,2.611517323216165569001019575061354157521,14.45547945205479452054794521,835.5205479452054794520547952,1.028402912138419273957354048,292,292,649ec4199394e7a553f8,2019-07-30,2019-07-29,2019
NQM9,opening_hour_rth,2019-05-22T10:30:00-04:00,2.6076711313790858031574012848906766132,7.594339622641509433962264151,478.8820754716981132075471693,0.805718798390895926507705089,212,212,65043c292ca8c9055965,2019-05-22,2019-05-22,2019
NQM9,midnight,2019-05-23T09:30:00-04:00,3.54907199530542174699545754392857994899,20.49832775919732441471571906,370.5050167224080267558528411,0.7294207735560364828354596408958618691766,299,299,65356d2133a6f89c9722,2019-05-23,2019-05-23,2019
NQM9,prior_rth,2019-03-26T16:00:00-04:00,2.114882937221184260364704069161243464469,16.79439252336448598130841121,1038.70560747663551401869159,0.9521039792259937838692417335,428,428,655de3d4c56d8e55c91c,2019-03-27,2019-03-26,2019
NQH9,prior_rth,2019-01-16T16:00:00-05:00,2.908068399372682213025651462139467670981,24.53469387755102040816326531,1404.653061224489795918367349,0.8429288822785265116545210575143869604342,245,245,657ac1c7a8eae92c7cbe,2019-01-17,2019-01-16,2019
NQM9,full_overnight,2019-05-29T09:30:00-04:00,4.573032988091112824939069420473413956169,26.31511254019292604501607717,416.421221864951768488745981,0.7077760842070304906245881387187874126717,311,311,657d09d3c8d22f4cdffc,2019-05-29,2019-05-29,2019
NQU9,opening_hour_rth,2019-08-14T10:30:00-04:00,1.56157178695192606756489477259285791703,12.01818181818181818181818182,548.0772727272727272727272732,1.164866501302481032729723642,220,220,65853fb8873fc2b5ce2e,2019-08-14,2019-08-14,2019
NQU9,midnight,2019-08-20T09:30:00-04:00,2.97866269304609923436257760414869425006,27.67796610169491525423728814,485.8474576271186440677966095,0.6836036592268041448216652153293287193803,177,177,65b87c440785abca3d2b,2019-08-20,2019-08-20,2019
NQZ9,opening_hour_rth,2019-10-25T10:30:00-04:00,2.835437458613056862778667332474096989555,4.20074349442379182156133829,294.1003717472118959107806692,0.7023091067193615418482900762486520982525,269,269,666dd256c26b7189f555,2019-10-25,2019-10-25,2019
NQH9,midnight,2019-01-30T09:30:00-05:00,2.583355157405134361089245572452057246463,19.73658536585365853658536585,266.0390243902439024390243899,0.8601442038969539668250627017394080209982,205,205,67359fe3db842a887bf4,2019-01-30,2019-01-30,2019
NQH9,prior_rth,2019-02-11T16:00:00-05:00,2.898646710743060036438441712847994756406,22.46816479400749063670411985,1111.786516853932584269662922,0.6948038334437504679152504649904277885756,267,267,67375b73254e167cf789,2019-02-12,2019-02-11,2019
NQM9,midnight,2019-04-24T09:30:00-04:00,2.658418278921077152093587768073232565293,20.1935483870967741935483871,394.9838709677419354838709679,0.9049598982465094126364554915,124,124,67518ad5148fd5676539,2019-04-24,2019-04-24,2019
NQM9,opening_hour_rth,2019-05-15T10:30:00-04:00,2.890579075836517065042255837086941946214,4.956521739130434782608695652,311.9000000000000000000000024,0.855924752106485551833353992,460,460,6778de38b78ca355562f,2019-05-15,2019-05-15,2019
NQU9,prior_rth,2019-08-19T16:00:00-04:00,3.267875148850274911788579103403942772483,21.2968036529680365296803653,1177.894977168949771689497716,0.5868013086321632863418478423462975838491,219,219,679f6b4f7c728b0c8e04,2019-08-20,2019-08-19,2019
NQU9,prior_rth,2019-08-08T16:00:00-04:00,3.561351488398468429785285728914042288277,11.21095008051529790660225443,626.6247987117552334943639293,0.8168941012915418758473664114424531651727,621,621,67c10b0fb63bcf41f595,2019-08-09,2019-08-08,2019
NQH9,prior_rth,2019-02-08T16:00:00-05:00,2.593378314348052018262165885532914553343,19.40498442367601246105919003,1142.411214953271028037383183,0.9023361640668002676127800736559963488628,321,321,681d8dd84d4ac49b168e,2019-02-11,2019-02-08,2019
NQU9,midnight,2019-09-05T09:30:00-04:00,2.690085854267893625213875724004476593723,21.52208835341365461847389558,407.53413654618473895582329,0.7947984546102842972981880676328602755751,249,249,682169f597259163a3d5,2019-09-05,2019-09-05,2019
NQH9,prior_rth,2019-03-08T16:00:00-05:00,2.330113546265732579112245708545995129714,21.18296529968454258675078864,611.7697160883280757097791826,1.119136503556143921812019681815372974217,317,317,683cfb13042d73f4c990,2019-03-11,2019-03-08,2019
NQH0,opening_hour_rth,2019-12-30T10:30:00-05:00,4.185772815145658983057661256094628004974,4.272727272727272727272727273,315.8796068796068796068796037,0.5911211545045534018807079424559134279377,407,407,69121598f4aa09d62a42,2019-12-30,2019-12-30,2019
NQZ9,full_overnight,2019-10-08T09:30:00-04:00,3.4946707564104157969586893254928083127,18.81932773109243697478991597,268.7226890756302521008403391,0.742206265937113835783329179,476,476,694461eaaceb99bff35c,2019-10-08,2019-10-08,2019
NQH0,midnight,2019-12-19T09:30:00-05:00,2.325930842100267966585383704001028498545,34.11594202898550724637681159,632.5362318840579710144927542,0.8953707283238501875918811055975852467835,69,69,6a18e1c4f495d75f7442,2019-12-19,2019-12-19,2019
NQH9,full_overnight,2019-01-18T09:30:00-05:00,4.754480665727730875388071154945743301196,21.68211920529801324503311258,296.1324503311258278145695361,0.512251693671998348065898828,302,302,6a427d6782763aec3730,2019-01-18,2019-01-18,2019
NQU9,full_overnight,2019-08-28T09:30:00-04:00,2.939243759011211804579865209586972644415,31.55238095238095238095238095,525.8793650793650793650793622,0.8110287923401352940975846840738646410911,315,315,6adcf07ff33479a306fa,2019-08-28,2019-08-28,2019
NQH9,midnight,2019-01-10T09:30:00-05:00,3.328345822654744182920424723370376509985,31.12571428571428571428571429,351.2400000000000000000000002,0.6427431810085690905926621704129377017443,175,175,6afc985ccd62ebbf02b8,2019-01-10,2019-01-10,2019
NQM9,full_overnight,2019-05-23T09:30:00-04:00,4.201164797805399106904319943877959025642,18.27157894736842105263157895,296.6378947368421052631578939,0.68310712915045861241791741793191025998,475,475,6b6c6d3de6b5df043d60,2019-05-23,2019-05-23,2019
NQM9,opening_hour_rth,2019-04-02T10:30:00-04:00,2.103867473516045744879022296289868409138,8.710526315789473684210526316,799.9035087719298245614035091,0.9270030653959376191664686985,114,114,6be54e3fc5a32cc47471,2019-04-02,2019-04-02,2019
NQM9,opening_hour_rth,2019-03-22T10:30:00-04:00,2.161766695420935101388556556490906105565,6.221453287197231833910034602,466.8581314878892733564013855,1.009098283882243497033010335826207547311,289,289,6c031c673cfb54abc0e1,2019-03-22,2019-03-22,2019
NQH9,prior_rth,2019-01-09T16:00:00-05:00,2.372305569749621278857359027238845270798,26.16814159292035398230088496,1131.926253687315634218289086,0.8859625514624881286090372108398427251371,339,339,6c7487b9e8c8cc532fc1,2019-01-10,2019-01-09,2019
NQH9,prior_rth,2019-02-01T16:00:00-05:00,1.788608356390606883602257199623886651104,25.06716417910447761194029851,1297.014925373134328358208953,0.9999716812973712885842129865,268,268,6c85d1444b1568bdfa46,2019-02-04,2019-02-01,2019
NQZ9,prior_rth,2019-10-29T16:00:00-04:00,2.281880270623138673097285287797353653845,19.57429718875502008032128514,1130.983935742971887550200804,0.9827572251182658662482316278904678522254,249,249,6cdd3c91ac34760f4b51,2019-10-30,2019-10-29,2019
NQH9,prior_rth,2019-02-04T16:00:00-05:00,5.235074066575029545715460299157729874234,12.93871866295264623955431755,757.7103064066852367688022262,0.6485293458931866051518395815983368364074,359,359,6d70f8c64c184c97881d,2019-02-05,2019-02-04,2019
NQZ9,full_overnight,2019-09-17T09:30:00-04:00,3.23493773401631433525193334068761553427,34,422.120418848167539267015707,0.8353014578786884165487953666508150661481,191,191,6d8c9bff1f1d19e35abe,2019-09-17,2019-09-17,2019
NQM9,full_overnight,2019-03-19T09:30:00-04:00,3.786254359496467250135833407081986274307,23.50641025641025641025641026,352.6410256410256410256410256,0.7924394802565257790021251685,156,156,6e1c7b13793bc3cf297b,2019-03-19,2019-03-19,2019
NQZ9,full_overnight,2019-12-02T09:30:00-05:00,3.555287992058423778967082444881573554626,22.21105527638190954773869347,446.085427135678391959798995,0.6852248115760174591437367348824103668005,199,199,6e48456bec25eb9c421d,2019-12-02,2019-12-02,2019
NQZ9,prior_rth,2019-11-18T16:00:00-05:00,2.312364193280170888110696974963640933077,14.76691729323308270676691729,948.7706766917293233082706782,1.06741309077668377149354199,266,266,6e83da60cae789617a9b,2019-11-19,2019-11-18,2019
NQZ9,midnight,2019-10-03T09:30:00-04:00,2.253690368106954241633476548829949162647,33.92817679558011049723756906,460.6187845303867403314917129,1.072513447707231923477923785929907036338,181,181,6eb28b20ff7681085ff8,2019-10-03,2019-10-03,2019
NQH0,midnight,2019-12-23T09:30:00-05:00,2.723294163056251057548723475643186069363,15.51219512195121951219512195,314.0813008130081300813008129,0.9772601497999584407921066338589070577022,123,123,6eda577a90715666817f,2019-12-23,2019-12-23,2019
NQZ9,midnight,2019-09-19T09:30:00-04:00,3.487955101965317419204388474417623950086,13.58600583090379008746355685,224.82507288629737609329446,0.6593790273918035774553663791991322088957,343,343,6f805781f9087264c721,2019-09-19,2019-09-19,2019
NQZ9,prior_rth,2019-11-06T16:00:00-05:00,3.416318866389515351149958339215369729513,22.15920398009950248756218905,1235.233830845771144278606963,0.9045364217142169193845644633632975771429,201,201,6febcdfb0e2a6b0704a7,2019-11-07,2019-11-06,2019
NQH9,midnight,2019-03-07T09:30:00-05:00,2.643830170451160705827294904376733626807,19.31288343558282208588957055,375.4723926380368098159509203,0.8974110404243297254755281814620120639062,163,163,6ff4f7137f72730761ad,2019-03-07,2019-03-07,2019
NQZ9,prior_rth,2019-10-23T16:00:00-04:00,1.985497856986255766425287258969730679414,26.85326086956521739130434783,1242.380434782608695652173912,1.032383807245935232972226494,184,184,70389e34728de4daeae5,2019-10-24,2019-10-23,2019
